MASCARA,ANO,ORDEMORGACAD,NOMEORGACAD,CATEGADM,COD_DEP,CATADM,CATADMPARTSE,CATADMCOMUN,CATADMCONFESS,CATADMFILANT,CODMUNIC,MUNICIPIO,EH_CAPITAL,COD_UF,NOMEUF,SIGLA,REGIAO,NUMERODEIES,I0311,I0312,I0313,I0314,I0321,I0322,I0323,I0324,I0331,I0332,I0333,I0334,I0341,I0342,I0343,I0344,I0351,I0352,I0353,I0354,I0361,I0362,I0363,I0364,I0371,I0372,I0373,I0374,I0411,I0412,I0413,I0414,I0421,I0422,I0423,I0424,I0431,I0432,I0433,I0434,I0441,I0442,I0443,I0444,I0451,I0452,I0453,I0454,I0461,I0462,I0463,I0464,I0471,I0472,I0473,I0474,I0511,I0512,I0513,I0611,I07101,I07102,I07103,I07104,I07105,I07106,I07107,I07108,I07201,I07202,I07203,I07204,I07205,I07206,I07207,I07208,I07301,I07302,I07303,I07304,I07305,I07306,I07307,I07308,I07401,I07402,I07403,I07404,I07405,I07406,I07407,I07408,I07501,I07502,I07503,I07504,I07505,I07506,I07507,I07508,I0811,I0812,I0822,I0823,I0832,I0833,I0841,I0842,I0843,I0852,I0853,I0911,I0912,I0921,I0922,I0931,I0932,I0941,I0942,I0951,I0952,I1111,I1112,I1113,I1114,I1115,I1116,I1121,I1122,I1123,I1124,I1125,I1126,I1131,I1132,I1133,I1134,I1135,I1136,I1141,I1142,I1143,I1144,I1145,I1146,I1151,I1152,I1153,I1154,I1155,I1156,I1162,I1163,I1165,I1166,I1172,I1173,I1175,I1176,I1211,I1221,I1231,I1241,I1251,I1261,I1271,I1281,I13011,I13021,I13031,I13041,I13051,I13061,I13071,I13081,I13091,I13101,I13111,I13121,I13131,I0111,I0112,I14011,I14012,I14013,I14014,I14015,I14016,I14017,I14021,I14022,I14023,I14024,I14025,I14026,I14027,I14031,I14032,I14033,I14034,I14035,I14036,I14037,I14041,I14042,I14043,I14044,I14045,I14046,I14047,I14051,I14052,I14053,I14054,I14055,I14056,I14057,I14061,I14062,I14063,I14064,I14065,I14066,I14067,I14071,I14072,I14073,I14074,I14075,I14076,I14077,I14081,I14082,I14083,I14084,I14085,I14086,I14087,I14091,I14092,I14093,I14094,I14095,I14096,I14097,I14101,I14102,I14103,I14104,I14105,I14106,I14107,I14111,I14112,I14113,I14114,I14115,I14116,I14117,I14121,I14122,I14123,I14124,I14125,I14126,I14127,I14131,I14132,I14133,I14134,I14135,I14136,I14137,I14141,I14142,I14143,I14144,I14145,I14146,I14147,I14151,I14152,I14153,I14154,I14155,I14156,I14157,I14161,I14162,I14163,I14164,I14165,I14166,I14167,I0211,I0212,I0213,I0214,I1511,I1521,I1531,I1541,I1551,I1561,I1571,I1581,I1611,I1612,I1613,I1621,I1622,I1623,I1631,I1632,I1633,I1711,I1712,I1713,I1811,I1812,I1813
11,2000,6,Centro Federal de Educação Tecnológica,FEDERAL,1,FEDERAL,N,N,N,N,330200301009,CAMPOS DOS GOYTACAZES,N,33,Rio de Janeiro,RJ,Sudeste,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160400.0,26640948.0,0.0,0.0,1247906.0,0.0,17484659.0,5563214.0,1164941.0,42102.0,0.0,0.0,0.0,3571029.0,80000.0,343309.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,1.0,5.0,1.0,1.0,0.0,0.0,208.0,1.0,12.0,1.0,1.0,0.0,0.0,525.0,2.0,18.0,1.0,3.0,0.0,0.0,187.0,1.0,12.0,1.0,2.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,69.0,2.0,5.0,1.0,0.0,0.0,0.0,52.0,2.0,8.0,1.0,2.0,0.0,0.0,49.0,1.0,12.0,1.0,2.0,0.0,0.0,3288.0,155.0,18.0,5.0,S,S,S,S,S,S,S,S,1.0,,,0.0,,,,2.0,,300.0,200.0,400.0,92325.0,40141.0,7958.0
222,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,510502107602,RONDONOPOLIS,N,51,Mato Grosso,MT,Centro-Oeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,8.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542735.0,89584.0,,,,,,16084.0,1400564.0,,70386.0,,,57152.0,,493224.0,161818.0,187672.0,241956.0,,,1.0,0.0,124.0,245.0,0.0,0.0,2.0,0.0,0.0,98.0,137.0,0.0,0.0,0.0,0.0,0.0,65.0,75.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,32.0,47.0,0.0,0.0,0.0,0.0,0.0,144.0,216.0,8.0,0.0,8.0,0.0,0.0,157.0,318.0,16.0,0.0,2.0,0.0,0.0,40.0,62.0,0.0,0.0,0.0,0.0,0.0,123.0,240.0,0.0,0.0,6.0,0.0,0.0,102.0,310.0,0.0,0.0,0.0,0.0,0.0,60.0,136.0,4.0,0.0,0.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,30.0,39.0,0.0,0.0,0.0,0.0,0.0,269.0,373.0,20.0,0.0,29.0,20.0,0.0,275.0,457.0,6.0,0.0,5.0,9.0,0.0,75.0,246.0,0.0,4.0,0.0,4.0,0.0,4801.0,1023.0,121.0,0.0,S,S,S,S,S,S,S,S,2.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,40.0,24.0,64.0,,,
821,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,411003706902,CURITIBA,S,41,Paraná,PR,Sul,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877817.0,,,,,,,46213.0,322057.0,,18637.0,23134.0,,26775.0,,149887.0,12772.0,89391.0,8445.0,31150.0,,1.0,,113.0,183.0,1.0,,,,1.0,,,,,,,,12.0,17.0,,,,,,20.0,35.0,,,,,,,,,,,,1.0,1215.0,2030.0,25.0,,44.0,,,245.0,362.0,,,28.0,,,300.0,358.0,,,,,,127.0,220.0,2.0,,1.0,,,,,,,,,1.0,12.0,18.0,,,,,,27.0,44.0,,,,,,,,,,,,,1406.0,2138.0,39.0,,71.0,,1.0,282.0,420.0,,,24.0,,,306.0,382.0,2.0,,,,,3701.0,35.0,78.0,2.0,N,S,N,N,S,S,N,S,,1.0,,,1.0,,,1.0,,49.0,11.0,53.0,,,
297,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,351003904008,ASSIS,N,35,São Paulo,SP,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473345.0,,,,,,,,689647.0,,,,,44389.0,,515685.0,25997.0,19078.0,,,178549.0,1.0,0.0,616.0,1130.0,14.0,0.0,19.0,20.0,0.0,145.0,336.0,10.0,0.0,15.0,27.0,0.0,730.0,1850.0,57.0,2.0,42.0,5.0,0.0,204.0,409.0,48.0,0.0,24.0,7.0,0.0,122.0,320.0,21.0,0.0,8.0,8.0,0.0,680.0,1654.0,12.0,0.0,17.0,5.0,0.0,1230.0,2560.0,105.0,3.0,36.0,4.0,0.0,519.0,1170.0,21.0,2.0,31.0,3.0,0.0,658.0,1197.0,19.0,0.0,23.0,24.0,0.0,169.0,371.0,16.0,0.0,17.0,31.0,0.0,1760.0,3200.0,72.0,3.0,53.0,6.0,0.0,242.0,460.0,55.0,0.0,31.0,10.0,0.0,140.0,347.0,25.0,0.0,14.0,9.0,0.0,736.0,1738.0,16.0,0.0,29.0,6.0,0.0,910.0,3103.0,128.0,5.0,46.0,5.0,0.0,581.0,1303.0,32.0,4.0,38.0,7.0,0.0,5562.0,620.0,58.0,0.0,S,S,N,N,S,N,N,N,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0,21.0,15.0,,,
55,2000,6,Centro Federal de Educação Tecnológica,ESTADUAL,2,ESTADUAL,N,N,N,N,350703220509,INDAIATUBA,N,35,São Paulo,SP,Sudeste,1,1.0,,,,2.0,,,,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,3.0,3.0,,,,,,,2.0,3.0,,,,,,,2.0,0.0,,,,,,,1.0,0.0,,,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,262519.0,,,,197643.0,21000.0,6196.0,,,,,12384.0,,20076.0,5220.0,,,0.0,1.0,13.0,24.0,,,,,,,,,,,,,2.0,2.0,109.0,,,,,,,,,,,,,,,,,,,16.0,31.0,,,,,,2.0,10.0,9.0,,,,,123.0,166.0,60.0,,13.0,,,9.0,11.0,,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,10.0,10.0,5.0,,,,,54.0,58.0,59.0,,13.0,,,1568.0,151.0,87.0,,S,N,N,N,N,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,5.0,33.0,,,
543,2000,4,Faculdade,MUNICIPAL,3,MUNICIPAL,N,N,N,N,351204725904,JUNDIAI,N,35,São Paulo,SP,Sudeste,1,2.0,2.0,2.0,2.0,4.0,3.0,5.0,1.0,5.0,5.0,7.0,1.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,1.0,3.0,17.0,33.0,0.0,0.0,0.0,0.0,64.0,53.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961173.0,79530.0,,,,400000.0,,699371.0,3554029.0,,,,50930.0,,251132.0,511268.0,50167.0,432461.0,210027.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.0,2381.0,235.0,58.0,78.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,517.0,12.0,6.0,36.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9143.0,64.0,0.0,0.0,S,N,S,S,N,N,N,N,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,18.0,21.0,,,
210,2000,2,Centro Universitário,PRIVADA,4,COMUN/CONFES/FILANT,N,N,N,S,310703006200,BELO HORIZONTE,S,31,Minas Gerais,MG,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,23.0,0.0,0.0,32.0,98.0,0.0,0.0,120.0,119.0,0.0,0.0,50.0,70.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,12.0,16.0,19.0,17.0,21.0,17.0,5.0,7.0,24.0,12.0,6.0,7.0,22.0,16.0,0.0,2.0,3.0,6.0,4.0,5.0,11.0,9.0,0.0,0.0,,,,,,,,,,,,187.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26697255.0,0.0,0.0,0.0,0.0,0.0,0.0,2450365.0,12331611.0,0.0,144039.0,0.0,0.0,760430.0,0.0,12360210.0,199708.0,3185363.0,2800233.0,0.0,1160000.0,0.0,4.0,429.0,924.0,4.0,4.0,0.0,0.0,0.0,31.0,54.0,0.0,0.0,0.0,0.0,0.0,189.0,528.0,5.0,0.0,0.0,0.0,0.0,157.0,207.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,2037.0,6011.0,26.0,13.0,0.0,0.0,0.0,1927.0,4886.0,23.0,16.0,0.0,0.0,0.0,1541.0,3360.0,2.0,0.0,0.0,0.0,0.0,338.0,1519.0,2.0,4.0,13.0,50.0,0.0,134.0,321.0,5.0,16.0,11.0,6.0,0.0,125.0,314.0,2.0,0.0,0.0,3.0,0.0,189.0,153.0,0.0,0.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,0.0,4852.0,7467.0,58.0,19.0,21.0,27.0,3.0,1306.0,2237.0,35.0,8.0,42.0,45.0,1.0,936.0,1616.0,5.0,2.0,44.0,48.0,0.0,58518.0,1105.0,4727.0,0.0,S,S,S,S,S,N,N,N,14.0,2.0,0.0,38.0,0.0,0.0,0.0,1.0,2.0,187.0,190.0,377.0,,,
605,2000,4,Faculdade,PRIVADA,4,COMUN/CONFES/FILANT,N,N,N,S,310602520904,CURVELO,N,31,Minas Gerais,MG,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,3.0,1.0,,,3.0,3.0,,,4.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,1.0,3.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068989.0,25310.0,18715.0,,,5000.0,,56271.0,746218.0,0.0,950.0,86326.0,0.0,893.0,1794.0,132319.0,10109.0,22834.0,40772.0,0.0,28182.0,1.0,0.0,4548.0,6311.0,283.0,1.0,89.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4519.0,6189.0,273.0,0.0,105.0,0.0,0.0,5400.0,7308.0,255.0,2.0,49.0,0.0,0.0,4597.0,6442.0,368.0,1.0,116.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4540.0,6240.0,366.0,0.0,217.0,0.0,0.0,5551.0,7515.0,364.0,2.0,95.0,0.0,0.0,6560.0,306.0,20.0,0.0,S,S,N,N,N,N,N,N,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,7.0,16.0,,,
693,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,411003725506,SAO JOSE DOS PINHAIS,N,41,Paraná,PR,Sul,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
663,2000,4,Faculdade,MUNICIPAL,3,MUNICIPAL,N,N,N,N,350301806508,BIRIGUI,N,35,São Paulo,SP,Sudeste,1,,,,,,,6.0,3.0,,,5.0,,,,6.0,4.0,,,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,7.0,,,,,,2.0,3.0,8.0,,,,2.0,,4.0,2.0,5.0,,,,,,1.0,1.0,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,1268321.0,793.0,969.0,,,30000.0,,,1154523.0,,,,,15127.0,,270633.0,4076.0,34632.0,30494.0,,,1.0,0.0,56.0,86.0,8.0,,,,,1.0,1.0,,,,,,130.0,204.0,13.0,,,,,,,,,,,,,,,,,,,285.0,341.0,17.0,,,,,37.0,54.0,2.0,,,,,21.0,33.0,,,,,,1537.0,2422.0,8.0,,,2.0,,30.0,30.0,,,,,,228.0,228.0,14.0,,12.0,30.0,,48.0,48.0,,,,,,6.0,6.0,,,,,,1322.0,1712.0,32.0,,184.0,1.0,,417.0,417.0,2.0,,,10.0,,453.0,453.0,,,,6.0,,8215.0,1358.0,532.0,0.0,S,S,N,N,S,N,S,S,1.0,,,2.0,,,,,,46.0,12.0,58.0,,,
867,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,351204652205,SOROCABA,N,35,São Paulo,SP,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,0.0,1.0,,,4.0,2.0,,,4.0,3.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2817099.0,0.0,0.0,0.0,0.0,42010.0,0.0,236968.0,2249833.0,0.0,40635.0,0.0,0.0,0.0,0.0,501268.0,51965.0,0.0,93086.0,0.0,78118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4457.0,11117.0,109.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,1820.0,126.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29381.0,0.0,0.0,0.0,S,S,S,N,S,S,N,N,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,,,
71,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,500300606309,PARANAIBA,N,50,Mato Grosso do Sul,MS,Centro-Oeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118192.0,0.0,0.0,0.0,0.0,0.0,0.0,48552.0,57787.0,0.0,0.0,0.0,0.0,4607.0,0.0,46667.0,4970.0,31803.0,20910.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,282.0,8.0,0.0,4.0,0.0,0.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,756.0,1558.0,31.0,0.0,0.0,0.0,0.0,771.0,1963.0,59.0,0.0,43.0,0.0,0.0,352.0,768.0,18.0,0.0,8.0,9.0,0.0,1828.0,205.0,105.0,408.0,S,S,N,N,S,S,N,N,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,2.0,,,
