id,titulo
09e01056-1f9a-443d-a0b3-f04c3784b5e0,Dados de Assistência Social - Perfil dos Municípios Alagoanos
120e02fb-3771-4d2c-904b-e68de91ddce5,Dados de Candidatos dos Processos Seletivos
0b0999f4-d699-4187-b093-1c5f80ce4051,Dados de Cultura - Perfil dos Municípios Alagoanos
62d2afbf-be96-47e9-a78d-2760f14c6b75,Dados de Economia - Perfil dos Municípios Alagoanos
24d4239b-4833-4b33-bc8d-36b3f91cacb4,"Dados de Eleitores, IDHM e MEI - Perfil dos Municípios Alagoanos"
e39710be-eba9-4088-a398-6d26da2dc6d6,Dados de Execução dos Contratos (Tecnologia da Informação)
58cf0b6f-4026-449e-8be8-17a9af3670c6,Dados de Finanças - Perfil dos Municípios Alagoanos
4151805b-782e-4a78-bb98-1f2bb866498a,Dados de Incidentes de Exploração e Produção de Petróleo e Gás Natural
d2294e43-b298-4d8b-a167-b4691ec2a917,Dados de Infraestrutura - Perfil dos Municípios Alagoanos
8323e897-24ca-4559-8853-b26d23fe70fe,"Dados de Mobilidade de Ônibus-11/03/2015 (GPS, paradas, validação)"
26e89c9f-b2b0-4dca-b06f-f81197a13e1e,Dados de Pessoal dos Servidores da UFRJ
bad78124-abce-49de-a539-fcfa1c78b917,Dados de Precipitação Mensal
189192ca-2d2e-4e87-809c-31ac43352c15,Dados de Saúde - Perfil dos Municípios Alagoanos
0953506d-cd7e-4247-a8d2-5396d0ee7eff,Dados de Sífilis
b546906d-3012-464f-b2cc-7ddde38f9c8f,Dados de Visitação
e7f2b651-c6a7-470d-b485-41efc4b4739b,Dados de atendimentos realizados pelo Hospital Veterinário da FJZB
06536bab-8766-44c1-91d6-fa6ebe4683b8,Dados de bens patrimoniais imóveis sob a administração do MT
d6f67c15-4acd-4fed-ae38-b38d5af15ead,Dados de bolsistas de pesquisa da UFRGS
2d804b31-9a9f-47b5-9200-cab776771f83,Dados de concursos públicos
042d0e6e-a18e-4299-84b3-e78c6ea4cc54,Dados de cotistas na UFU
150470ed-057c-4936-91d2-7aac6911d484,Dados de docentes do instituto
33429c54-505d-4ed2-a5af-2022548dee08,"Dados de eleitores, IDH e MEI"
f0521778-ba21-4207-8b1d-b1197d3e6759,Dados de infraestrutura
d564d70e-20f3-4360-9bf4-d4eaaddbde3b,Dados de matriz curricular e componentes unidades curriculares
8f0b0bbd-6f84-4a1f-84d8-00bcd07d0b54,Dados de projetos de pesquisa realizados na FJZB
a226cca7-5def-4f5a-8292-3b7c8ac33b07,Dados de turismo 🏖
8b83d254-f388-4ab4-b36c-bd75cf96a14d,Dados demográficos
a9ba1e3a-9e70-4996-abb7-61e0733e9619,"Dados do Minha Casa, Minha Vida"
2853e26c-9d7e-4373-8a17-757cb1d95b8f,Dados do Participa DF (LAI)
5d55895d-0725-43a2-ba27-fc0cde5a7e42,Dados do Prospera DF
baa71663-1f8a-4d2d-8404-1a6cdda3047f,Dados do Setor de Comunicações (DSCOM)
b4f94b64-072a-4edc-8427-93edcf02aaec,Dados do Sistema de Gerenciamento de Filas
5ead4bc5-60bc-444f-8348-abe1db37969e,Dados do e-SIC [finalizado em 06/12/2022]
0181f586-aa22-4b0d-a572-15b420ea9a65,Dados do plantel oficial do Zoológico de Brasília
2ee9110b-7be7-414f-9fa9-977e7108044b,Dados do quadro de Pessoal sem identificação
6043d688-3568-4b59-b0fe-0ee8ed213031,Dados dos Autos de Infração do STPC/DF
eb40f4fc-3d1a-41d0-8dcd-9421edc680e2,Dados dos atendimentos realizados e das vagas disponibilizadas nos abrigos no âmbito da Assistência Social.
f888788e-c304-4e40-a9e6-c7fbff6a697a,Dados econômicos
709371f1-165b-4f50-8b39-3f3f1bf449e9,Dados educacionais
07af76eb-ca2d-42c8-8c2d-6de6a4c2bd6e,Dados estatísticos do orçamento
d87a74e2-d6b7-48c9-b35f-7292948b92a9,Dados gerais das manifestações processadas pela ouvidoria de Belo Horizonte
3cd99298-1f99-410d-b541-00884dccc4d2,Dados gerais das manifestações processadas pela ouvidoria de Belo Horizonte no Sistema BH DIGITAL
a1bc43df-3236-483f-b77c-459cfbedda3a,Dados quantitativos de requerimentos administrativos pendentes de análise - Plano de Dados Abertos Jun/2023 a jun/2025
9d2d5b8d-565a-4711-abe5-dad50ea309b5,Dados quantitativos de requerimentos administrativos solicitados - Plano de Dados Abertos Jun/2023 a jun/2025
075fd5cf-a0f6-4177-99e5-f0ada1e6ebce,Dados sobre cursos e participantes na plataforma da Escola Virtual de Governo (E.V.G)
69dee09c-e902-47ad-ab16-3f345a0fad54,Dados sobre os Projetos de Pesquisa da UFRGS
7bf0bbdd-5a01-4a0c-8775-c2018720e88c,Dados sobre os cursos e eventos de Educação Executiva
92d6bcf5-0e48-4b80-a18e-5a416cec333a,Dados socioeconômicos
9ad581bb-22ab-4690-8520-df44952be3c8,Dados territoriais
ff8dd830-c7f3-47df-accb-9e460bc1fa0f,Debêntures Incentivadas
bc06154e-0156-48bf-b4d1-475a3134b2a9,Declaração de Investimentos em Pesquisa Mineral (DIPEM)
33819525-8e42-4ce8-b81d-6f9ab1b4ce40,Decort-BH: Dados referentes aos Usuários Credenciados e Ativos
0aa86d4d-adc5-4192-b88e-9d6fec98cb66,Decort-BH: Dados referentes às Mensagens válidas na Caixa Postal Eletrônica
c464f930-3b03-4c53-941d-d759e3b175bf,Decort-BH: Quantidade de Notificações expedidas (Mensagens com necessidade de Certificação Digital)
882dbe80-8a0c-44aa-81bc-4f808c261ffb,Defesas da Pós-Graduação
884b4d69-428b-457e-91c2-3e86f8bc2852,Defesas de Dissertação e Tese
081e3b82-79c6-4367-8814-5136bc6657c6,Demandas de Fiscalização Cadastradas no Sistema Fiscalize
4619a164-6455-455b-a3ba-e263928b9d38,Demonstrativo Orçamentário e Financeiro - MT
3bae7092-d857-449b-b461-531d8ad81987,Demonstrativo de Diárias e Missões Eventuais por subsecretaria
6c5d2a05-4ae6-4a72-8504-71fd5e303a0e,Demonstração de Resultados do BNDES
0d52f7b4-eeb4-4bb8-8018-a68a62ff2af2,Demonstrações Financeiras Prodabel
1adbc936-ca37-4d53-89dd-35d9a1a015ca,Denúncias Apuradas pela Corregedoria entre 2018 a 2023
e0a56dd2-61a6-4cd6-a925-4442aeabe649,Denúncias Sistema Disque 100
1474f1c6-e375-4c86-a22f-48c08b8f5566,Depreciação Patrimonial dos Bens Móveis
780cae25-1350-46a5-a82d-28103f41610e,Desafios de inovação aberta
5f507b65-847c-48cd-8958-5e92bd4aa5b3,Desaparecimento e localização de pessoas no Distrito Federal
8ff99103-73f7-4f3a-8a3b-17d201a39dc0,Descritivo de Viagens
66c30e2d-62e6-482f-90bf-fcdaf441e6fc,Desenvolvimento da Infraestrutura - Obras do PAC - Programa de Aceleração do Crescimento
46e47a99-6d1e-42f2-95ee-677bfafd9cb0,Desenvolvimento da Infraestrutura - Obras do Programa Avançar
1d927b13-9356-49f9-a66e-cdee34dee13d,Desenvolvimento de recursos didáticos para pessoas cegas e com baixa visão desenvolvidas pela DPME
eb709e1d-c19e-4371-b1ea-436920cf537a,Despesa pública
c0af10e0-fd1f-48d1-ab67-11bdf86a6689,Despesas
16337f91-62b1-405f-89d6-f8f52863b659,Despesas Públicas
d27672c2-23a4-47f5-b3a6-8ab60bbcfc04,Despesas atuariais
ca73a0db-332c-4d4b-9e62-4fefdfd23a84,Despesas com Ações de Desenvolvimento
fffe532e-d8d0-4f80-9807-8fa00796ab6c,Despesas com Treinamento e Desenvolvimento de Pessoal
dd6e9dcc-b86d-4318-b140-4ae4c9b060f3,Despesas com diárias
6972dbe5-82c0-4ac8-aac9-4258efc3e483,Despesas com dívida pública
5a849756-f55b-4399-860f-b9b08eca0f1a,Despesas com repasse a municípios
029a2c5a-2e9b-46d9-b7b5-5260d05d7f5d,Despesas com restos a pagar
0b27c43a-fe9a-461f-b1d7-257bed4108e1,Despesas do Governo do Estado de Alagoas
b5fa5c0a-4e30-403b-9da8-626583c5e09e,Despesas e Gestão das Ações de Desenvolvimento de Pessoas na Presidência da República
8675a0a4-31c5-4593-a24d-fb8e17376eca,Despesas e Transferências Totais da União (critério valor pago)
22d13d17-bf69-4a1a-add2-25cc1e25f2d7,Despesas por Função do Governo Central - Classificação COFOG
49fc5181-6a74-40c4-8d63-494658fded17,Detalhamento de viagens a serviço - UFCA
8b1212dd-240f-4f37-9bc2-512c2e84e788,Devedores da Dívida Ativa
8c20e819-056a-4e99-a42a-ebee4649c51c,Devedores da União e do FGTS
5d72ad4e-eff9-439f-90e2-85b0021cf773,Differential Susceptibility of Distinct Parts of The Aquatic Plant Nymphoides Humboldtiana to Herbivory Supports the Optimal Defense Theory
44eb4497-a843-42db-8244-65fb40340ca2,Diplomas Registrados
79f1e0b7-11bc-4818-a882-9b6c280439f3,Diplomas de graduação
7af10584-5502-458a-bef4-8036429ddbf8,Diretriz de Proteção
554c2d41-cfce-4278-93c6-eb9aa49c5d16,Discentes
cba99924-ad97-45f6-9d1c-f4fb7a940c6f,Discentes
efe01f87-fd4c-4cc1-a081-5c8d29cf7be0,Discentes Graduação Ativos
83d08669-c1b2-41ea-a6b9-9943d46f295b,Discentes Informações Complementares
93b05220-e073-4b0f-bad3-3b3262f85597,Discentes Ingresso e Cursos
618affe6-e634-469a-883d-ce7fade5ffd9,Discentes de Cursos de Pós-Graduação da UFPB
6fcc3d8b-8de4-4c7a-bb74-d49bdd179026,Discentes de cursos de graduação da UFPB
c3c1047b-b55a-4a41-9d8f-69483ebc8778,Disciplinas
27c5e574-1201-49e5-bddc-be358f1ec532,Disciplinas Cursos de Graduação
a4e92769-e235-4b4f-a5b2-d1a547ccfeb7,Disciplinas Oferecidas
cfda95b8-b244-4765-aa6d-a8e220862aed,Disciplinas de cursos de pós-graduação
5c219fb6-4449-48c5-a6e1-062e4c6dc096,Disciplinas de graduação
c96badb1-b2c4-4dc6-9f13-35214c669381,Disciplinas dos cursos de graduação
d3f02f76-2331-4c22-9ef0-2f636c46288e,Disciplinas dos cursos ofertados pelo Cefores
84996197-40d2-4010-8ae4-1b93ca72e940,Disciplinas dos cursos técnicos
f0ddd079-46da-40c1-8953-4fa94da4fba6,Dissertações de mestrado e projetos de intervenção disponíveis
fc0e672b-8263-41d1-9d8b-99f1df3c27a2,Distribuição de recursos didáticos especializados para pessoas cegas e com baixa visão
54634cc6-311f-4621-ac9a-48f088ebfa3c,Distribuidores de Combustíveis Líquidos
be53bf3b-ef6e-4420-80c5-b679fc8bda64,Distribuição de Renda
a67776b9-0223-492f-b063-c9bdbb83425b,Distribuição de jovens por alfabetização segundo UF - 2011-2015
fb07de09-a04e-4d8d-b59c-5f522c9327f4,Distribuição de jovens por alfabetização segundo UF - 2016-2019
0f108fe7-9ccc-4fac-98f1-b7810bc29c16,Distribuição de jovens por raça/cor e se estuda segundo UF - 2011-2015
b697f58b-98b0-4a0a-9479-221132b899b6,Distribuição de jovens por raça/cor e se estuda segundo UF - 2016-2019
20275d63-9c6e-4609-8fa1-1eab1e2b46c3,Distribuição de jovens por raça/cor segundo UF - 2011-2015
1d40e6a4-b0d4-4f0e-989d-c8559bc55fd8,Distribuição de jovens por raça/cor segundo UF - 2016-2019
c044b81b-455d-4993-aef1-2a6504cb0ef9,Distribuição de jovens por sexo e raça/cor segundo UF - 2011-2015
0e0293e2-89b7-48a3-a545-3db6fa35a178,Distribuição de jovens por sexo e raça/cor segundo UF - 2016-2019
22edd6fb-3612-4ba3-af29-daa5bdc9fd45,Distribuição de jovens por sexo por UF - 2011-2015
594b53f6-5c03-4f37-a146-be6bd2122ea2,Distribuição de jovens por sexo por UF - 2016-2019
2a0b73ba-eae9-4150-a9fd-c2de2a4c9b9b,Distribuição de jovens segundo ocupação - 2011-2015
2bba432c-fc4b-4ce0-9d4c-e1db451a4c08,Distribuição de jovens segundo ocupação - 2016-2019
954a6640-b874-49b0-94f1-df2b5206ce06,Distribuição de jovens segundo ocupação por UF - 2011-2015
ad1426a5-5abb-4dc3-9714-18c356b3c875,Distribuição de jovens segundo ocupação por UF - 2016-2019
5f8ba94e-27e3-4717-bb27-424f8cac1afc,Distribuição de jovens segundo se estuda e/ou trabalha - 2011-2015
a9d23c2b-a90c-452f-88ed-7af3c574fd2b,Distribuição de jovens segundo se estuda e/ou trabalha - 2016-2019
7e8442c6-a1ce-4305-b945-527c8a6e41ec,Distribuição de jovens segundo se estuda e/ou trabalha por UF - 2011-2015
6706927e-7e32-4434-b9b0-5d7bd7dff873,Distribuição de jovens segundo se estuda e/ou trabalha por UF - 2016-2019
3edc2f46-ec02-49db-8972-b41632b1c0bd,Distribuição de jovens segundo se estuda por UF - 2011-2015
2e857e79-ad3b-4e7a-a7d1-b0f9222714fd,Distribuição de jovens segundo se estuda por UF - 2016-2019
c0b97ba4-83a9-4930-8e41-11b08cedc15a,Distribuição de pontos
e1eb798c-601a-4d20-bf17-87dc037ed73e,Distribution of endemic Angiosperm species in Brazil on a municipality level
ccec81f2-9512-45a5-8a94-e92f8dcc9b3e,Distrito Sanitário
eba2f36d-80e0-45b4-83ee-c131029a0089,Divisa Física Lote
5de7650e-6ec8-47e4-b7d3-5843a25bcf4d,Diárias
e9940db3-1b8d-442c-b06f-abf4301c1305,Diárias - UFOB
c8148950-7395-4864-9cbe-1786a5866813,Diárias e Passagens
c1212890-d04b-4d31-a814-ce146fb4fc6b,Diárias e Passagens (Unifesspa)
6ca36cc7-78fa-4d0c-969d-a3bd1f7d988a,Diárias e Passagens - UFU
2dfd4ba9-887c-42f1-b5f4-1a9d176e08cb,Diário Oficial da União - matérias publicadas em 2002
3aa76883-bb0f-4826-9be1-ccc02e583612,Diário Oficial da União - matérias publicadas em 2003
6f4dc304-ed6b-443b-bde0-61ec64fbf447,Diário Oficial da União - matérias publicadas em 2004
76c88566-8499-4a9b-87b5-be26bab86d6c,Diário Oficial da União - matérias publicadas em 2005
f2297f6e-fb2e-4dce-a1f2-f286605fb33b,Diário Oficial da União - matérias publicadas em 2006
8759ae01-e980-48b1-bbe9-04ad2e799efb,Diário Oficial da União - matérias publicadas em 2007
cc16469a-a812-4d31-a605-f3e952c2ad31,Diário Oficial da União - matérias publicadas em 2008
d2c79bdd-4329-4016-9d0c-cd4b925f6a42,Diário Oficial da União - matérias publicadas em 2009
f603a38e-b940-4500-aea0-1f094060e633,Diário Oficial da União - matérias publicadas em 2010
6b50eaf3-e7d8-4eac-a189-f9d53248a1eb,Diário Oficial da União - matérias publicadas em 2011
759f22ee-e5e7-48ab-a875-a805a4f0a8a6,Diário Oficial da União - matérias publicadas em 2012
2137b237-7a4b-43ea-a74d-7e4eb1b72f34,Diário Oficial da União - matérias publicadas em 2013
1701e6da-9949-433c-af0b-5e0fd2e04bb5,Diário Oficial da União - matérias publicadas em 2014
59f7521e-94eb-4d9e-be82-433d0f3dca47,Diário Oficial da União - matérias publicadas em 2015
c4e37c6c-9c97-41f7-a34f-67b16e4e4a5f,Diário Oficial da União - matérias publicadas em 2016
3bd94325-f31f-4e6e-844e-25370434542a,Diário Oficial da União - matérias publicadas em 2017
add0244f-4039-4068-a494-41279e7f7f92,Diário Oficial da União - matérias publicadas em 2018
5875c4ee-6fd2-4f63-9503-f8e89a580b75,Diário Oficial da União - matérias publicadas em 2019
28890620-c184-4b11-b151-32fa9fef4010,Diário Oficial da União - matérias publicadas em 2020
ad367ebf-d28c-43ab-b014-6d451833b15f,Diário Oficial da União - matérias publicadas em 2021
13562c89-bcf7-47cc-b42d-0a9bfafd898c,Diário Oficial da União - matérias publicadas em 2022
2aa036c5-d7ce-4368-b0db-67700fe0095d,Diário Oficial da União - matérias publicadas em 2023
3b2b8388-8f3d-4318-811a-f2e5ae525b6f,Diário Oficial da União - matérias publicadas em 2024
6ca2364d-6cd8-4faa-8049-a69c859d925e,Diário Oficial da União - matérias publicadas em 2025
6480ae5e-1460-4d6d-a46f-4eb6c999e50d,Doação Equipamento Eletrônico
f0f8f2e4-1880-47bb-86d1-3e469e627498,Doação de mudas para pessoa física
a1443875-3cd0-4a40-8b02-d446625c48d5,Docentes
a932ce68-bb8f-44c4-bd08-936d9842ea48,Docentes
7e8c70a6-4a59-468f-96f1-e753a7548e3e,Docentes
be9ff610-b4ec-4f8a-8fee-b6bb9fc55d7a,Docentes
334d89c8-629f-49c5-aa06-171e35c1d33b,Docentes
cbe9e35b-98eb-4e0d-ae7d-765fc24268dd,Docentes Vinculados aos Cursos de Graduação
55fb6f79-8b93-47b0-aec7-b55edcdf57db,Docentes ativos
31ad17d6-91ef-4d61-b0bb-1d9c719ef33b,Docentes da Graduação
1f200230-a6e1-4e1a-bfc8-936c18efaa31,Docentes da residência médica HE-UFPEL
72c3d0a5-cb5e-4836-a26d-8aedabf21b69,Docentes do estágio curricular HE-UFPEL
a8e2251e-07d1-4c4a-8192-46981c72f150,Documento Único Virtual
a3a968c0-e78e-4efc-92ce-2b35274cfcbb,Documentos (SEI)
b8cb3545-d51a-4558-b979-0495c5c5650d,Documentos do Copom
d2f24a5b-ce26-4b58-848e-e0695018eec4,Doenças Crônicas Não Transmissíveis
2989d396-cb09-47e7-a3b8-a4b951ca0200,Doses aplicadas pelo Programa de Nacional de Imunizações (PNI) - 2020
543aa08a-46c4-44e8-802e-198daa30753d,Doses aplicadas pelo Programa de Nacional de Imunizações (PNI) - 2021
04292d08-ee4f-463a-b7b5-76cfb76775b3,Doses aplicadas pelo Programa de Nacional de Imunizações (PNI) - 2022
7ed6eecc-c254-475c-92c5-daba5727596b,Doses aplicadas pelo Programa de Nacional de Imunizações (PNI) - 2023
783b7456-6a6c-4025-a8bd-8e9caa0fb962,Doses aplicadas pelo Programa de Nacional de Imunizações (PNI) - 2024
c6c3c6f3-2026-48a2-84ac-d8039714a0ba,Doses aplicadas pelo Programa de Nacional de Imunizações (PNI) - 2025
47d73744-1af5-470e-8817-b95f4db191d6,Doutorado
4d6b967d-1bc5-4f80-92ba-05e4498c111a,"Dívida consolidada líquida dos estados e do DF, de 2000 a 2014"
5307e9aa-0946-4c0b-9d55-4f4f61aa8542,EGRESSOS
f4ff73c0-d04c-4cf3-89f7-9f6304cbc6a7,EGRESSOS
empenhos,EMPENHOS
35deda57-87d3-4480-8d41-ff69da73009b,EMPREGADOS EM TELETRABALHO
2265ad18-19cd-475c-ad7b-a2a2917f21af,ENSINO: processos de ingresso
4c43e54b-bac0-43c0-84d9-a8d85709e439,EPT – EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA
c7fafd20-e133-45bc-9662-d11264e98525,ESUS - SISEP Dados Epidemiológicos - Covid-19
ebfaf5fe-5a8d-4fbc-b029-ff0e24af5b19,Edificação
a5708ad9-90dd-468c-8ad7-acde429b97cd,Editais Publicados
a90596ae-e15e-44ec-b0bb-b646df7c5ce1,Edital de processo seletivo para ingresso em curso de pósgraduação lato sensu
24ee089a-69bd-45c3-add8-927b28b6465e,Egressos
5f11e6dd-a5e5-4ab7-8cf5-200fb26fa948,Egressos IFSP
8b37f910-1d9c-46f5-8026-428e5b7dedba,Eleitorado - 2008
af8313b6-0a9b-4c7f-89ff-19458c6cf0e1,Eleitorado - 2010
48f92771-bd2a-40de-959a-9827257deaa4,Eleitorado - 2012
5809e43d-b791-4476-a56e-c2093a2aeb8b,Eleitorado - 2014
ff7f82ef-9889-479f-a8c4-ebe9a9417adc,Eleitorado - 2016
ad09e9da-90d9-4c85-b003-7b4b433d61ab,Eleitorado - 2018
b9f3d4b9-c0fc-4851-81bb-ea2d1a2fad57,Eleitorado - 2020
86b9130d-9de0-4516-8fb9-a3cee1ffc24d,Eleitorado - 2022
22dc6e4e-1130-4699-ae93-dfd4b1370e85,Eleitorado - 2024
75d265fc-0224-47ca-abaf-95f7f3ac964a,Eleitorado Atual
bd8e8769-fc67-46d0-b4bd-2cd13266b479,Embarcações que estiveram em área afetada (Porto Sem Papel)
f02b9a33-7057-4ed5-ba31-9c2a0c5576ea,Emendas Parlamentares
1436b3e7-6594-4683-bfa5-b2e3a6c69e07,Emendas Parlamentares
688fb5ba-ab8f-4b42-bbad-4d363ba08a58,Empenhos
1e57bca8-f836-4bb2-9725-ad34f18bd5c9,Empenhos Emitidos na Etapa Orçamentária de Execução da Despesa
ca639a5d-8208-47f8-a003-6283c71a0be4,Empreendimentos PBH - Financiados por agentes financeiros internos e externos
d8a49bd1-eb73-4341-81f0-4afe3fb10b9f,Empreendimentos Turísticos Acessíveis
54888c9d-bfa3-465c-ae67-ab9dfa5b974d,Empregados CLT HE-UFPEL
56551fea-d2e9-4c39-870b-cca347a8739d,Empregados Terceirizados
0d170a55-cb04-4f1c-9f0b-ba370006213e,Empregados terceirizados na Presidência da República
e72b302c-e3b4-440d-86c7-dcc407f40986,Empresas Ativas por Natureza
f22f6b08-4050-4dad-8a93-bc68826629d4,Empresas Brasileiras Habilitadas para o Peru
444f714c-0190-4a8a-bf54-6d25bb2545d1,Empresas Constituídas por Natureza
7587e9de-8089-4c80-9271-5c5da78adc36,Empresas Extintas por Natureza
c7edbb2b-a6ea-49d9-b807-0db8f336022b,Empresas Habilitadas
fa5e0bdd-3442-4c70-b0ae-704e0976083c,Empresas Incubadas
83ed51fd-fac7-477c-aeba-e4a77a7ca2de,Empresas Juniores
9535078b-4945-4edd-8fc4-54bd1012a256,Empresas Juniores
027ec76e-6b28-4223-8cb4-22b2ee575113,Empresas Juniores
b07fc0a3-9b9f-41c0-926d-946263cfa098,Empresas Públicas e Sociedades de Economia Mista Ativas
02afff6b-d715-4e5f-94c4-7a669db13e6a,Empresas incubadas
c96cebc4-7413-4232-9f5e-e60c773a2925,Empresas juniores
0324ab17-4d2f-4215-936e-1c9c69eba565,Empréstimo domiciliares e renovações - Biblioteca UFU
386f03f5-a038-4d23-bca1-acc15677ac38,Empréstimos Biblioteca
1e596793-1ac3-4b59-9ae8-f053eda6b698,Empréstimos dos Acervos das Bibliotecas
3496a36e-5975-476d-a6ac-fcf9de396ffc,Endereço Cadastro Técnico Municipal
3dd14222-3dac-420e-96ec-cb7abba93ab1,Ensino - Projetos de Ensino da UFMS
69f68a83-228b-4bfa-afb0-c7128b460871,Ensino de Pós-Graduação
027fe17b-4197-49eb-99e9-8f6cd1922f02,Entidades Imunes e Isentas de Tributos Federais
75520411-d1ec-45fe-b3b3-cf390263505e,Entidades estudantis
afa94a78-c1ae-4d8b-ae62-579c6e750832,Entrada de Estrangeiros
88d6b224-c364-4b74-ab03-b5191116518b,Equipamento Cultural
3ad662aa-0449-43bb-82fc-50bdddb6b964,Equipamento Esportivo
057ece0e-d236-40e9-9569-8af2e9525170,Equipamento Público com Wifi
136c43fd-a6b1-4194-b845-773f44deef43,Equipamento Segurança Alimentar e Nutricional
fc1bfc36-5f24-4583-bba6-4fcc3f3c5a94,Equipamentos da Rede administrativa e Assistencial da SMS
d4fe216c-a28f-4548-91db-368e46772fe0,Escola da Terra
12eb1541-9f4a-4e54-9e7f-c63a37870fa3,Escolas Estaduais de Alagoas
f44c1d30-1cd0-47a2-aa95-0e2002be8542,Especialidades assistenciais - Hospital Universitário de Brasília (HUB-UnB)
0125e8c1-0915-4d66-9e8e-485150e13d9c,Esporte - Projetos de Esporte da UFMS
41a79b71-445f-4a6a-8c70-d46af991292a,Espécies Ameaçadas
f83d9aa6-10cc-4602-9e13-30b4137f040d,Estacionamento Público Motofrete
f1d9ca7f-32e0-409f-a5c2-c8aea9f97c37,Estacionamento Rotativo
2f714a65-c145-4e8a-92ab-e4846bf71e45,Estacionamento Rotativo (Desativado)
676deffe-b42c-408d-9f93-e5f7df32578f,Estadia das Embarcações no PSP (Porto Sem Papel)
4cfcde57-cf30-46b4-b4cc-ba80c5935a02,Estado-Maior da Aeronáutica
b4b4b125-3868-466c-8358-cd499cee9ca3,Estagiários
da450032-9071-4888-a0a5-b96b2a412950,Estagiários - Contrato Centralizado
dccd037b-57ea-4bd8-bb38-92798a7d5e2b,Estagiários CGDF
f9d6c14b-7b86-4dd7-80c2-09cfb43a7b31,Estagiários PGDF
1cadb24b-30d2-4006-8e2f-74ec7055a02b,Estatísticas Desembolsos MPME
2e5311b0-a4b5-4b03-a5ce-6db362cb719f,Estatísticas Selic - Operações
dc522a8d-51f8-443c-9a42-16574843d4e3,Estatísticas de Aprovações
cf3050f4-4a9b-4d2d-b06c-ae1919ef64e5,Estatísticas de Consultas
e8af6ed2-c028-4e63-bd28-dff6c31e42d5,Estatísticas de Desembolsos
e6ca8125-4404-4872-a3de-132a7934dd48,Estatísticas de Meios de Pagamentos
01f57aa3-0f0b-4539-aaf2-b35ddc508875,Estatísticas de declarações de importação
5fa33e22-c2dc-4e71-b752-7bf04413af1a,Estatísticas do Pix
b9f0d498-6547-400b-b3d3-faadfa660083,Estatísticas do SPI - Sistema de Pagamentos Instantâneos
f673f06d-6b41-4229-a2a7-ba6e97629392,Estatísticas do STR - Sistema de Transferência de Reservas
cd2c810b-b3cc-4357-babe-8b71f1c2439b,Estação de Ônibus
0de10346-01d3-47c6-8405-2e705a1fa49e,Estimativa Trimestral do Produto Interno Bruto do Estado de Alagoas 📊📈
85da3ca3-7d3f-4c5b-a961-a3ce3582915b,Estimativa de embarque nos pontos de parada por linha/sublinha do sistema convencional de transporte coletivo
47aee907-77fd-4eec-9b77-1e4be9adbe4b,Estimativa de embarque nos pontos de parada por linha/sublinha do sistema convencional de transporte coletivo - junho de 2019 a novembro de 2020.
98bd4372-164f-48b2-932a-37d48e6257e1,Estimativas de Chegadas de Turistas Internacionais ao Brasil
b0983094-808a-4c0c-b2ae-c94ed2598e60,Estrutura Organizacional PMF
6e6b2ffe-4dba-4279-aa8d-c65919001aeb,Estrutura do Departamento de Educação (DED)
b4ed5fcd-8f36-42cf-8feb-37ec54da93c6,Estudantes Matriculados
6138f9b4-bf1c-4064-8d80-6484dc89f95d,Estudantes PEC-G
87d31454-cd19-428e-be30-ded1a28ba673,Estudantes Participantes dos Programas de Iniciação Científica
196bdb7d-c6a5-4d8a-b628-56e1c84f999c,Estudantes beneficiados pelo PNAES
ecc021e4-dcf6-41e3-a928-54506fd3bdaa,Estudantes com matrícula trancada
36d052fb-976f-4569-a080-9f25b546ed68,Estudantes da graduação
1db6c6aa-3ee5-4b6f-a307-60a5317ad114,Estudantes da graduação contemplados com bolsas de assistência estudantil
83ef5d9a-503f-4888-80e4-8ca4ff3fff63,Estudantes do IFSP em estágio
6ae33d67-2d04-45c8-8b7d-8d4cc56a25d4,Estudantes do estágio obrigatório - Hospital Universitário de Brasília (HUB-UnB)
1db74da5-b3c8-4998-92ed-5b2f36c6090f,Estudantes formados
dd13722d-3309-4b22-a250-95c533f0670a,Estudantes ingressantes
6ae3b080-6bd9-4044-8b53-6ef76c57f243,Estudantes matriculados e ativos
c42ea820-7470-4326-aa8e-1ac341201b99,Estágios IFSP
798fa114-f4d3-4279-9559-3b307acd5e18,Estágios remunerados
c6b50e33-492b-46e9-9567-fcfca1dd6cfa,Evasão
b418514d-eb52-44be-92c1-32a0f480d1be,Eventos
fdc478ba-65e5-4382-8da9-f63db812c317,Eventos - Extensão
26ce6a8c-f4a7-4ec9-b6bc-2c0564d9f80a,Eventos - Projetos de Apoio a Eventos da UFMS
6d968d4a-1222-47af-9c44-10eda9c653e7,Eventos Turísticos
ba69b782-0598-472c-943c-2e7d7c025ea8,Eventos de Extensão
ceb378f3-3663-4ebb-adc8-3baea8b502eb,Evolução do Estoque da Dívida Ativa
800a2c32-7e0a-4922-80aa-6d835eee8812,Exames Laboratoriais Realizados
11921a43-f2f7-4457-979a-0412218a0c22,Exames Toxicológicos
9c51f8e7-a577-41fa-b1be-4377d99e3bac,Exames de Imagem Realizados
a8bac9fb-01cf-49c0-932c-457bbd79d517,Exames de seleção de discentes
7f21e924-97ff-4f59-97db-1b5a02d475b4,Executores de Contratos
